ID;TIPO GEOMETRIA;AÑO;CAUSA;AREA_Ha;OBSERVACION;LATITUD;LONGITUD;MUNICIPIO
8585;Polygon;2021;Cultivo;0,62495;CODECHOCO;5' 14' 48.451' N;76' 26' 38.567' W;RIO IRO
8598;Polygon;2021;Cultivo;0,64598;CODECHOCO;5' 12' 37.642' N;76' 28' 20.724' W;RIO IRO
7780;Polygon;2020;Cultivo;0,64785;Ninguna;5' 12' 1,453' N;76' 27' 45,328' W;RIO IRO
9729;Polygon;2021;Mineria;0,65273;CODECHOCO;5' 9' 13.856' N;76' 33' 13.069' W;RIO IRO
8590;Polygon;2021;Cultivo;0,66506;CODECHOCO;5' 14' 23.955' N;76' 27' 7.990' W;RIO IRO
8599;Polygon;2021;Cultivo;0,66829;CODECHOCO;5' 12' 28.536' N;76' 28' 7.351' W;RIO IRO
6075;Polygon;2019;Mineria;0,67668;Ninguna;5' 6' 49,099' N;76' 37' 51,048' W;RIO IRO
8582;Polygon;2021;Cultivo;0,68653;CODECHOCO;5' 15' 26.877' N;76' 24' 16.018' W;RIO IRO
7793;Polygon;2020;Cultivo;0,69872;Ninguna;5' 11' 32,594' N;76' 28' 37,066' W;RIO IRO
8605;Polygon;2021;Cultivo;0,69954;CODECHOCO;5' 11' 27.313' N;76' 28' 19.769' W;RIO IRO
6077;Polygon;2019;Mineria;0,74216;Ninguna;5' 7' 12,550' N;76' 38' 9,375' W;RIO IRO
4031;Polygon;2019;Cultivo;0,75747;Ninguna;5' 8' 13,461' N;76' 25' 24,629' W;RIO IRO
8591;Polygon;2021;Cultivo;0,78795;CODECHOCO;5' 13' 3.821' N;76' 27' 6.772' W;RIO IRO
8597;Polygon;2021;Cultivo;0,80702;CODECHOCO;5' 12' 30.787' N;76' 26' 57.882' W;RIO IRO
3873;Polygon;2019;Cultivo;0,80956;Ninguna;5' 14' 8,366' N;76' 25' 45,125' W;RIO IRO
7739;Polygon;2020;Cultivo;0,81491;Ninguna;5' 9' 38,045' N;76' 29' 43,317' W;RIO IRO
3868;Polygon;2019;Deslizamiento;0,83367;Ninguna;5' 9' 32,828' N;76' 31' 34,925' W;RIO IRO
8610;Polygon;2021;Cultivo;0,84479;CODECHOCO;5' 12' 33.057' N;76' 29' 22.180' W;RIO IRO
6080;Polygon;2019;Mineria;0,86067;Ninguna;5' 8' 12,284' N;76' 35' 35,651' W;RIO IRO
7734;Polygon;2020;Mineria;0,86794;Ninguna;5' 10' 7,470' N;76' 29' 42,043' W;RIO IRO
8593;Polygon;2021;Cultivo;0,90072;CODECHOCO;5' 12' 13.928' N;76' 27' 25.027' W;RIO IRO
3870;Polygon;2019;Cultivo;0,91141;Ninguna;5' 12' 22,921' N;76' 25' 34,390' W;RIO IRO
8602;Polygon;2021;Cultivo;0,94053;CODECHOCO;5' 11' 33.237' N;76' 28' 18.397' W;RIO IRO
7787;Polygon;2020;Cultivo;0,95453;Ninguna;5' 10' 57,658' N;76' 27' 16,875' W;RIO IRO
7791;Polygon;2020;Cultivo;0,95475;Ninguna;5' 10' 40,837' N;76' 28' 0,816' W;RIO IRO
8601;Polygon;2021;Cultivo;0,96095;CODECHOCO;5' 11' 41.266' N;76' 28' 33.131' W;RIO IRO
3869;Polygon;2019;Cultivo;0,98295;Ninguna;5' 8' 35,662' N;76' 35' 51,785' W;RIO IRO
8584;Polygon;2021;Cultivo;0,99817;CODECHOCO;5' 15' 21.648' N;76' 24' 44.704' W;RIO IRO
7769;Polygon;2020;Obras Civiles;0,99881;Ninguna;5' 14' 11,369' N;76' 28' 3,093' W;RIO IRO
5182;Polygon;2014;Mineria;1,00000;Ninguna;5' 37' 0,735' N;76' 52' 11,265' W;RIO QUITO
7792;Polygon;2020;Cultivo;1,00330;Ninguna;5' 12' 16,362' N;76' 27' 22,955' W;RIO IRO
8595;Polygon;2021;Cultivo;1,00961;CODECHOCO;5' 12' 4.496' N;76' 26' 49.508' W;RIO IRO
8617;Polygon;2021;Mineria;1,00974;CODECHOCO;5' 9' 56.805' N;76' 31' 18.743' W;RIO IRO
3875;Polygon;2019;Cultivo;1,02154;Ninguna;5' 13' 54,601' N;76' 25' 45,095' W;RIO IRO
2383;Polygon;2018;Frontera Agropecuaria;1,05427;Ninguna;5' 7' 35,237' N;76' 37' 8,395' W;RIO IRO
8611;Polygon;2021;Cultivo;1,08195;CODECHOCO;5' 12' 27.397' N;76' 29' 32.220' W;RIO IRO
7721;Polygon;2020;Cultivo;1,10159;Ninguna;5' 7' 16,047' N;76' 40' 17,330' W;RIO IRO
7763;Polygon;2020;Obras Civiles;1,11341;Ninguna;5' 15' 7,907' N;76' 28' 33,188' W;RIO IRO
9684;Polygon;2021;Cultivo;1,17417;Ninguna;5' 11' 11.116' N;76' 29' 49.643' W;RIO IRO
9685;Polygon;2021;Cultivo;1,19410;Ninguna;5' 10' 56.743' N;76' 29' 0.974' W;RIO IRO
9726;Polygon;2021;Mineria;1,20285;CODECHOCO;5' 9' 13.564' N;76' 33' 1.749' W;RIO IRO
9683;Polygon;2021;Cultivo;1,27171;Ninguna;5' 11' 44.900' N;76' 27' 44.384' W;RIO IRO
8612;Polygon;2021;Cultivo;1,39852;CODECHOCO;5' 12' 29.594' N;76' 29' 34.772' W;RIO IRO
7735;Polygon;2020;Cultivo;1,40267;Ninguna;5' 10' 0,111' N;76' 30' 7,011' W;RIO IRO
8960;Polygon;2021;Cultivo;1,49224;Ninguna;5' 7' 37.815' N;76' 24' 59.452' W;RIO IRO
8618;Polygon;2021;Mineria;1,50071;CODECHOCO;5' 9' 47.120' N;76' 31' 29.900' W;RIO IRO
8959;Polygon;2021;Cultivo;1,54632;Ninguna;5' 15' 17.006' N;76' 26' 48.535' W;RIO IRO
8604;Polygon;2021;Obras Civiles;1,58631;CODECHOCO;5' 12' 2.308' N;76' 26' 46.863' W;RIO IRO
8600;Polygon;2021;Cultivo;1,60708;CODECHOCO;5' 12' 5.124' N;76' 27' 30.187' W;RIO IRO
8596;Polygon;2021;Cultivo;1,65476;CODECHOCO;5' 12' 27.209' N;76' 26' 54.136' W;RIO IRO
8619;Polygon;2021;Mineria;2,06487;CODECHOCO;5' 9' 18.656' N;76' 33' 11.991' W;RIO IRO
2382;Polygon;2015;Cultivo;2,10294;Ninguna;5' 7' 9,695' N;76' 40' 36,961' W;RIO IRO
5727;Polygon;2014;Mineria;2,10294;Ninguna;5' 7' 9,695' N;76' 40' 36,961' W;RIO IRO
5718;Polygon;2014;Mineria;2,39556;Ninguna;5' 8' 1,275' N;76' 34' 11,742' W;RIO IRO
8583;Polygon;2021;Cultivo;2,54729;CODECHOCO;5' 15' 48.692' N;76' 24' 35.403' W;RIO IRO
3865;Polygon;2019;Cultivo;2,55853;Ninguna;5' 12' 5,780' N;76' 28' 13,066' W;RIO IRO
5721;Polygon;2014;Mineria;3,02605;Ninguna;5' 7' 46,421' N;76' 33' 41,132' W;RIO IRO
8594;Polygon;2021;Cultivo;3,08683;CODECHOCO;5' 12' 15.401' N;76' 26' 54.923' W;RIO IRO
7764;Polygon;2020;Obras Civiles;3,35233;Ninguna;5' 14' 47,444' N;76' 27' 49,869' W;RIO IRO
5692;Polygon;2014;Mineria;3,44288;Ninguna;5' 9' 43,861' N;76' 32' 19,853' W;RIO IRO
8620;Polygon;2021;Cultivo;3,48704;CODECHOCO;5' 6' 44.226' N;76' 39' 55.222' W;RIO IRO
5713;Polygon;2014;Mineria;3,67289;Ninguna;5' 8' 25,428' N;76' 34' 46,110' W;RIO IRO
8621;Polygon;2021;Cultivo;4,21324;CODECHOCO;5' 7' 35.382' N;76' 40' 51.016' W;RIO IRO
5689;Polygon;2014;Mineria;4,44299;Ninguna;5' 9' 51,320' N;76' 29' 43,502' W;RIO IRO
5734;Polygon;2014;Mineria;4,86344;Ninguna;5' 6' 33,218' N;76' 37' 35,747' W;RIO IRO
5715;Polygon;2014;Mineria;5,29622;Ninguna;5' 8' 2,218' N;76' 33' 45,168' W;RIO IRO
5720;Polygon;2014;Mineria;5,34555;Ninguna;5' 7' 49,538' N;76' 33' 57,594' W;RIO IRO
5698;Polygon;2014;Mineria;5,78159;Ninguna;5' 9' 15,835' N;76' 32' 37,544' W;RIO IRO
5719;Polygon;2014;Mineria;7,17670;Ninguna;5' 7' 58,407' N;76' 35' 21,811' W;RIO IRO
5207;Polygon;2014;Mineria;1,00000;Ninguna;5' 35' 9,643' N;76' 54' 58,406' W;RIO QUITO
8606;Polygon;2021;Obras Civiles;7,26923;CODECHOCO;5' 11' 41.529' N;76' 28' 19.076' W;RIO IRO
8603;Polygon;2021;Obras Civiles;9,84476;CODECHOCO;5' 11' 49.999' N;76' 27' 33.520' W;RIO IRO
7770;Polygon;2020;Obras Civiles;11,17727;Ninguna;5' 12' 57,451' N;76' 28' 12,424' W;RIO IRO
5677;Polygon;2014;Mineria;14,14261;Ninguna;5' 10' 13,017' N;76' 25' 36,563' W;RIO IRO
5697;Polygon;2014;Mineria;16,64482;Ninguna;5' 9' 15,927' N;76' 32' 52,555' W;RIO IRO
5709;Polygon;2014;Mineria;16,82300;Ninguna;5' 8' 35,536' N;76' 34' 31,133' W;RIO IRO
5702;Polygon;2014;Mineria;18,98875;Ninguna;5' 8' 50,417' N;76' 33' 56,981' W;RIO IRO
8613;Polygon;2021;Mineria;19,68112;CODECHOCO;5' 11' 2.084' N;76' 31' 23.926' W;RIO IRO
5699;Polygon;2014;Mineria;21,53581;Ninguna;5' 9' 12,226' N;76' 33' 12,221' W;RIO IRO
5701;Polygon;2014;Mineria;35,66086;Ninguna;5' 8' 58,495' N;76' 33' 30,424' W;RIO IRO
5215;Polygon;2014;Mineria;0,10923;Ninguna;5' 34' 46,004' N;76' 45' 11,092' W;RIO QUITO
5987;Polygon;2019;Mineria;0,12025;Ninguna;5' 38' 3,479' N;76' 45' 15,473' W;RIO QUITO
5986;Polygon;2019;Mineria;0,12862;Ninguna;5' 38' 0,498' N;76' 45' 15,286' W;RIO QUITO
5984;Polygon;2019;Mineria;0,13783;Ninguna;5' 37' 58,052' N;76' 45' 18,177' W;RIO QUITO
7641;Polygon;2020;Mineria;0,20182;Ninguna;5' 24' 56,135' N;76' 44' 2,383' W;RIO QUITO
5980;Polygon;2019;Mineria;0,22984;Ninguna;5' 38' 39,584' N;76' 46' 2,687' W;RIO QUITO
7154;Polygon;2020;Mineria;0,24380;Ninguna;5' 35' 38,444' N;76' 45' 3,314' W;RIO QUITO
7639;Polygon;2020;Mineria;0,27914;Ninguna;5' 25' 3,130' N;76' 43' 57,157' W;RIO QUITO
4995;Polygon;2017;Mineria;0,35976;Ninguna;5' 28' 59,384' N;76' 43' 1,728' W;RIO QUITO
7640;Polygon;2020;Mineria;0,38804;Ninguna;5' 24' 50,030' N;76' 44' 1,512' W;RIO QUITO
5011;Polygon;2017;Mineria;0,43300;Ninguna;5' 32' 35,418' N;76' 45' 4,181' W;RIO QUITO
7170;Polygon;2020;Mineria;0,44771;Ninguna;5' 32' 27,254' N;76' 44' 48,572' W;RIO QUITO
2970;Polygon;2019;Cultivo;0,47568;Ninguna;5' 38' 8,385' N;76' 45' 9,263' W;RIO QUITO
7144;Polygon;2020;Mineria;0,51422;Ninguna;5' 36' 18,161' N;76' 44' 48,156' W;RIO QUITO
5250;Polygon;2014;Mineria;0,51663;Ninguna;5' 31' 51,725' N;76' 52' 21,798' W;RIO QUITO
5983;Polygon;2019;Mineria;0,58314;Ninguna;5' 39' 7,669' N;76' 45' 54,099' W;RIO QUITO
7175;Polygon;2020;Mineria;0,65400;Ninguna;5' 36' 15,147' N;76' 44' 12,201' W;RIO QUITO
5972;Polygon;2019;Mineria;0,70427;Ninguna;5' 36' 21,682' N;76' 44' 12,376' W;RIO QUITO
7642;Polygon;2020;Mineria;0,70678;Ninguna;5' 24' 57,857' N;76' 44' 24,253' W;RIO QUITO
5978;Polygon;2018;Mineria;0,78003;Ninguna;5' 40' 33,187' N;76' 44' 21,882' W;RIO QUITO
5989;Polygon;2019;Mineria;0,78050;Ninguna;5' 37' 18,785' N;76' 45' 47,204' W;RIO QUITO
5973;Polygon;2019;Mineria;0,78930;Ninguna;5' 37' 38,272' N;76' 42' 28,050' W;RIO QUITO
7638;Polygon;2020;Mineria;0,80149;Ninguna;5' 25' 0,352' N;76' 44' 0,986' W;RIO QUITO
5228;Polygon;2014;Mineria;0,84286;Ninguna;5' 33' 18,440' N;76' 51' 35,939' W;RIO QUITO
5277;Polygon;2014;Mineria;0,89606;Ninguna;5' 30' 31,443' N;76' 50' 9,035' W;RIO QUITO
9037;Polygon;2021;Mineria;0,90370;Ninguna;5' 40' 37.876' N;76' 44' 16.147' W;RIO QUITO
5976;Polygon;2018;Mineria;0,92213;Ninguna;5' 40' 30,414' N;76' 46' 0,123' W;RIO QUITO
5321;Polygon;2014;Mineria;0,93270;Ninguna;5' 27' 49,560' N;76' 43' 43,185' W;RIO QUITO
5240;Polygon;2014;Mineria;0,93386;Ninguna;5' 32' 9,426' N;76' 52' 17,000' W;RIO QUITO
5177;Polygon;2014;Mineria;0,98746;Ninguna;5' 38' 2,259' N;76' 41' 11,683' W;RIO QUITO
7636;Polygon;2020;Mineria;0,99314;Ninguna;5' 24' 48,722' N;76' 44' 4,209' W;RIO QUITO
5169;Polygon;2014;Mineria;1,00000;Ninguna;5' 39' 25,177' N;76' 44' 2,029' W;RIO QUITO
5304;Polygon;2014;Mineria;1,00000;Ninguna;5' 29' 2,716' N;76' 47' 38,494' W;RIO QUITO
5331;Polygon;2014;Mineria;1,00090;Ninguna;5' 27' 21,033' N;76' 47' 17,750' W;RIO QUITO
8293;Polygon;2021;Cultivo;1,04052;Ninguna;5' 36' 16,815' N;76' 46' 52,306' W;RIO QUITO
7166;Polygon;2020;Mineria;1,06273;Ninguna;5' 33' 19,513' N;76' 45' 5,306' W;RIO QUITO
7145;Polygon;2020;Mineria;1,06742;Ninguna;5' 36' 23,493' N;76' 44' 54,230' W;RIO QUITO
5194;Polygon;2014;Mineria;1,07779;Ninguna;5' 36' 20,193' N;76' 44' 20,024' W;RIO QUITO
5977;Polygon;2018;Mineria;1,09076;Ninguna;5' 40' 38,849' N;76' 44' 32,482' W;RIO QUITO
9046;Polygon;2021;Mineria;1,10770;Ninguna;5' 36' 35.234' N;76' 45' 2.887' W;RIO QUITO
5221;Polygon;2014;Mineria;1,14875;Ninguna;5' 34' 7,645' N;76' 46' 50,750' W;RIO QUITO
9042;Polygon;2021;Mineria;1,19301;Ninguna;5' 36' 33.493' N;76' 44' 57.888' W;RIO QUITO
7176;Polygon;2020;Mineria;1,21169;Ninguna;5' 36' 20,861' N;76' 44' 16,575' W;RIO QUITO
5285;Polygon;2014;Mineria;1,23418;Ninguna;5' 29' 55,262' N;76' 46' 56,239' W;RIO QUITO
5988;Polygon;2019;Mineria;1,23802;Ninguna;5' 36' 58,986' N;76' 45' 46,543' W;RIO QUITO
7163;Polygon;2020;Mineria;1,23978;Ninguna;5' 33' 12,627' N;76' 44' 55,193' W;RIO QUITO
7157;Polygon;2020;Mineria;1,24611;Ninguna;5' 35' 5,875' N;76' 44' 55,436' W;RIO QUITO
5223;Polygon;2014;Mineria;1,26972;Ninguna;5' 33' 59,693' N;76' 46' 47,684' W;RIO QUITO
5329;Polygon;2014;Mineria;1,28389;Ninguna;5' 27' 25,888' N;76' 48' 24,471' W;RIO QUITO
5974;Polygon;2019;Mineria;1,29019;Ninguna;5' 37' 40,254' N;76' 42' 47,969' W;RIO QUITO
5013;Polygon;2016;Mineria;1,29389;Ninguna;5' 32' 48,185' N;76' 46' 59,262' W;RIO QUITO
5287;Polygon;2014;Mineria;1,35774;Ninguna;5' 29' 51,547' N;76' 46' 35,411' W;RIO QUITO
7148;Polygon;2020;Mineria;1,39642;Ninguna;5' 36' 16,647' N;76' 44' 37,944' W;RIO QUITO
5966;Polygon;2019;Mineria;1,40504;Ninguna;5' 34' 32,352' N;76' 43' 46,710' W;RIO QUITO
7159;Polygon;2020;Mineria;1,40795;Ninguna;5' 35' 20,209' N;76' 44' 37,176' W;RIO QUITO
5230;Polygon;2014;Mineria;1,42339;Ninguna;5' 33' 3,026' N;76' 48' 27,819' W;RIO QUITO
5985;Polygon;2019;Mineria;1,43556;Ninguna;5' 38' 3,027' N;76' 45' 18,847' W;RIO QUITO
5276;Polygon;2014;Mineria;1,44210;Ninguna;5' 30' 34,335' N;76' 47' 23,569' W;RIO QUITO
5061;Polygon;2015;Mineria;1,46636;Ninguna;5' 36' 22,130' N;76' 43' 43,626' W;RIO QUITO
5251;Polygon;2014;Mineria;1,56950;Ninguna;5' 31' 51,098' N;76' 50' 57,993' W;RIO QUITO
5001;Polygon;2017;Mineria;1,56986;Ninguna;5' 40' 1,272' N;76' 42' 16,473' W;RIO QUITO
9056;Polygon;2021;Mineria;1,58494;Ninguna;5' 40' 0.456' N;76' 44' 17.952' W;RIO QUITO
5229;Polygon;2014;Mineria;1,58922;Ninguna;5' 33' 11,211' N;76' 48' 29,287' W;RIO QUITO
7637;Polygon;2020;Mineria;1,59681;Ninguna;5' 24' 58,228' N;76' 44' 2,653' W;RIO QUITO
7181;Polygon;2020;Mineria;1,65412;Ninguna;5' 26' 30,339' N;76' 42' 25,414' W;RIO QUITO
5967;Polygon;2018;Mineria;1,66857;Ninguna;5' 35' 42,868' N;76' 46' 19,508' W;RIO QUITO
5310;Polygon;2014;Mineria;1,69549;Ninguna;5' 28' 31,980' N;76' 48' 2,511' W;RIO QUITO
5246;Polygon;2014;Mineria;1,70415;Ninguna;5' 32' 4,111' N;76' 44' 0,817' W;RIO QUITO
5979;Polygon;2019;Mineria;1,71797;Ninguna;5' 38' 52,690' N;76' 45' 59,270' W;RIO QUITO
7164;Polygon;2020;Mineria;1,75292;Ninguna;5' 33' 28,081' N;76' 44' 58,323' W;RIO QUITO
5313;Polygon;2014;Mineria;1,76530;Ninguna;5' 28' 20,100' N;76' 43' 37,726' W;RIO QUITO
9036;Polygon;2021;Mineria;1,76839;Ninguna;5' 40' 42.189' N;76' 44' 25.642' W;RIO QUITO
4899;Polygon;2016;Mineria;1,78001;Ninguna;5' 25' 29,752' N;76' 43' 5,755' W;RIO QUITO
5209;Polygon;2014;Mineria;1,81682;Ninguna;5' 35' 1,637' N;76' 46' 15,188' W;RIO QUITO
9040;Polygon;2021;Mineria;1,83778;Ninguna;5' 37' 4.963' N;76' 45' 31.131' W;RIO QUITO
5220;Polygon;2014;Mineria;1,83961;Ninguna;5' 34' 8,170' N;76' 45' 37,288' W;RIO QUITO
5990;Polygon;2019;Mineria;1,87496;Ninguna;5' 27' 3,031' N;76' 46' 26,721' W;RIO QUITO
5975;Polygon;2018;Mineria;1,92469;Ninguna;5' 40' 25,818' N;76' 45' 57,060' W;RIO QUITO
7143;Polygon;2020;Mineria;1,92863;Ninguna;5' 36' 32,397' N;76' 44' 49,109' W;RIO QUITO
7149;Polygon;2020;Mineria;1,97543;Ninguna;5' 36' 26,102' N;76' 44' 27,926' W;RIO QUITO
4947;Polygon;2016;Mineria;1,99178;Para la alerta de 2016 se utilizo una imagen de 2017 porque no se alcanza a ver en una imagen de su año por nubosidad;5' 26' 59,709' N;76' 46' 47,711' W;RIO QUITO
4997;Polygon;2017;Mineria;1,99555;Ninguna;5' 31' 53,845' N;76' 45' 3,683' W;RIO QUITO
6199;Polygon;2018;Mineria;2,03876;Ninguna;5' 39' 15,887' N;76' 45' 14,531' W;RIO QUITO
7150;Polygon;2020;Mineria;2,06200;Ninguna;5' 36' 8,368' N;76' 44' 5,478' W;RIO QUITO
5059;Polygon;2015;Mineria;2,09034;Ninguna;5' 37' 11,389' N;76' 43' 45,604' W;RIO QUITO
5180;Polygon;2014;Mineria;2,09034;Ninguna;5' 37' 11,389' N;76' 43' 45,604' W;RIO QUITO
9048;Polygon;2021;Mineria;2,10826;Ninguna;5' 36' 41.395' N;76' 44' 57.350' W;RIO QUITO
5178;Polygon;2014;Mineria;2,11291;Ninguna;5' 37' 40,968' N;76' 42' 32,993' W;RIO QUITO
4994;Polygon;2017;Mineria;2,13153;Ninguna;5' 28' 17,195' N;76' 43' 44,532' W;RIO QUITO
5166;Polygon;2014;Mineria;2,17994;Ninguna;5' 39' 56,418' N;76' 44' 27,092' W;RIO QUITO
5970;Polygon;2019;Mineria;2,22168;Ninguna;5' 35' 50,218' N;76' 45' 40,101' W;RIO QUITO
7142;Polygon;2020;Mineria;2,24905;Ninguna;5' 40' 42,608' N;76' 44' 31,428' W;RIO QUITO
5981;Polygon;2019;Mineria;2,27285;Ninguna;5' 39' 1,883' N;76' 45' 2,992' W;RIO QUITO
5174;Polygon;2014;Mineria;2,27330;Ninguna;5' 38' 20,370' N;76' 41' 42,983' W;RIO QUITO
4998;Polygon;2017;Mineria;2,36820;Ninguna;5' 32' 5,211' N;76' 45' 2,591' W;RIO QUITO
5248;Polygon;2014;Mineria;2,37316;Ninguna;5' 31' 57,614' N;76' 49' 43,035' W;RIO QUITO
8294;Polygon;2021;Mineria;2,41569;Ninguna;5' 35' 11,118' N;76' 45' 48,847' W;RIO QUITO
5239;Polygon;2014;Mineria;2,42076;Ninguna;5' 32' 11,938' N;76' 52' 10,483' W;RIO QUITO
5241;Polygon;2014;Mineria;2,45516;Ninguna;5' 32' 9,332' N;76' 46' 14,307' W;RIO QUITO
9054;Polygon;2021;Mineria;2,46987;Ninguna;5' 34' 33.894' N;76' 44' 59.600' W;RIO QUITO
5965;Polygon;2018;Mineria;2,50687;Ninguna;5' 34' 31,256' N;76' 43' 50,831' W;RIO QUITO
5198;Polygon;2014;Mineria;2,55215;Ninguna;5' 35' 35,416' N;76' 46' 7,769' W;RIO QUITO
5327;Polygon;2014;Mineria;2,78854;Ninguna;5' 27' 31,764' N;76' 47' 18,119' W;RIO QUITO
5254;Polygon;2014;Mineria;2,84439;Ninguna;5' 31' 43,198' N;76' 47' 9,649' W;RIO QUITO
7169;Polygon;2020;Mineria;2,84832;Ninguna;5' 32' 12,983' N;76' 44' 42,935' W;RIO QUITO
9047;Polygon;2021;Mineria;2,86058;Ninguna;5' 36' 11.069' N;76' 45' 0.399' W;RIO QUITO
5175;Polygon;2014;Mineria;2,86199;Ninguna;5' 38' 8,389' N;76' 45' 4,363' W;RIO QUITO
4951;Polygon;2016;Mineria;2,86737;Ninguna;5' 38' 46,265' N;76' 45' 21,849' W;RIO QUITO
9043;Polygon;2021;Mineria;2,94022;Ninguna;5' 36' 18.046' N;76' 44' 59.090' W;RIO QUITO
5237;Polygon;2014;Mineria;2,99284;Ninguna;5' 32' 22,524' N;76' 45' 58,484' W;RIO QUITO
5171;Polygon;2014;Mineria;3,00000;Ninguna;5' 38' 57,700' N;76' 43' 17,225' W;RIO QUITO
5189;Polygon;2014;Mineria;3,00000;Ninguna;5' 36' 40,228' N;76' 44' 47,741' W;RIO QUITO
5192;Polygon;2014;Mineria;3,00000;Ninguna;5' 36' 19,171' N;76' 51' 31,651' W;RIO QUITO
5199;Polygon;2014;Mineria;3,00000;Ninguna;5' 35' 31,161' N;76' 49' 57,121' W;RIO QUITO
5212;Polygon;2014;Mineria;3,00000;Ninguna;5' 34' 49,380' N;76' 54' 21,704' W;RIO QUITO
5218;Polygon;2014;Mineria;3,00000;Ninguna;5' 34' 12,978' N;76' 46' 39,255' W;RIO QUITO
5315;Polygon;2014;Mineria;3,00000;Ninguna;5' 28' 12,039' N;76' 47' 36,782' W;RIO QUITO
5342;Polygon;2014;Mineria;3,00000;Ninguna;5' 26' 48,668' N;76' 45' 37,142' W;RIO QUITO
9055;Polygon;2021;Mineria;3,03034;Ninguna;5' 35' 51.755' N;76' 44' 41.365' W;RIO QUITO
7172;Polygon;2020;Mineria;3,06857;Ninguna;5' 29' 32,726' N;76' 46' 18,248' W;RIO QUITO
4950;Polygon;2016;Mineria;3,08112;Ninguna;5' 38' 48,024' N;76' 44' 55,820' W;RIO QUITO
4991;Polygon;2017;Mineria;3,15664;Ninguna;5' 25' 45,629' N;76' 43' 16,690' W;RIO QUITO
7158;Polygon;2020;Mineria;3,22337;Ninguna;5' 35' 12,731' N;76' 44' 42,716' W;RIO QUITO
5062;Polygon;2015;Mineria;3,23410;Ninguna;5' 36' 31,783' N;76' 44' 34,792' W;RIO QUITO
5190;Polygon;2014;Mineria;3,23410;Ninguna;5' 36' 31,783' N;76' 44' 34,792' W;RIO QUITO
7141;Polygon;2020;Mineria;3,39646;Ninguna;5' 38' 4,694' N;76' 46' 26,032' W;RIO QUITO
7153;Polygon;2020;Mineria;3,42680;Ninguna;5' 35' 31,323' N;76' 45' 3,425' W;RIO QUITO
9038;Polygon;2021;Mineria;3,45374;Ninguna;5' 40' 44.062' N;76' 44' 19.458' W;RIO QUITO
7174;Polygon;2020;Mineria;3,45468;Ninguna;5' 36' 12,031' N;76' 44' 6,787' W;RIO QUITO
5242;Polygon;2014;Mineria;3,57159;Ninguna;5' 32' 7,353' N;76' 45' 22,576' W;RIO QUITO
9060;Polygon;2021;Mineria;3,57487;Ninguna;5' 36' 53.210' N;76' 44' 25.178' W;RIO QUITO
6125;Polygon;2019;Mineria;3,59259;Ninguna;5' 25' 26,614' N;76' 43' 52,620' W;RIO QUITO
5227;Polygon;2014;Mineria;3,65404;Ninguna;5' 33' 17,275' N;76' 48' 45,778' W;RIO QUITO
7156;Polygon;2020;Mineria;3,76147;Ninguna;5' 35' 36,526' N;76' 45' 0,468' W;RIO QUITO
9049;Polygon;2021;Mineria;3,83389;Ninguna;5' 35' 9.305' N;76' 44' 36.404' W;RIO QUITO
4996;Polygon;2017;Mineria;3,86775;Ninguna;5' 30' 37,892' N;76' 44' 14,787' W;RIO QUITO
5202;Polygon;2014;Mineria;3,87010;Ninguna;5' 35' 25,005' N;76' 46' 4,395' W;RIO QUITO
4999;Polygon;2017;Mineria;3,90510;Ninguna;5' 38' 7,100' N;76' 45' 24,377' W;RIO QUITO
9045;Polygon;2021;Mineria;4,07898;Ninguna;5' 36' 37.306' N;76' 44' 58.495' W;RIO QUITO
4948;Polygon;2016;Mineria;4,17537;Ninguna;5' 37' 41,448' N;76' 44' 46,374' W;RIO QUITO
7147;Polygon;2020;Mineria;4,18705;Ninguna;5' 36' 31,228' N;76' 45' 1,397' W;RIO QUITO
5003;Polygon;2016;Mineria;4,23817;Ninguna;5' 31' 18,350' N;76' 42' 2,907' W;RIO QUITO
5402;Polygon;2014;Mineria;4,24646;Ninguna;5' 24' 47,673' N;76' 43' 59,483' W;RIO QUITO
5014;Polygon;2016;Mineria;4,25330;Ninguna;5' 26' 25,334' N;76' 42' 45,825' W;RIO QUITO
5226;Polygon;2014;Mineria;4,42377;Ninguna;5' 33' 21,750' N;76' 46' 55,855' W;RIO QUITO
5214;Polygon;2014;Mineria;4,43717;Ninguna;5' 34' 44,465' N;76' 45' 6,402' W;RIO QUITO
6124;Polygon;2019;Mineria;4,61874;Ninguna;5' 25' 23,005' N;76' 43' 46,547' W;RIO QUITO
9044;Polygon;2021;Mineria;4,62225;Ninguna;5' 36' 13.583' N;76' 44' 59.861' W;RIO QUITO
7184;Polygon;2020;Mineria;4,65840;Ninguna;5' 26' 27,566' N;76' 42' 18,787' W;RIO QUITO
7168;Polygon;2020;Mineria;4,70641;Ninguna;5' 32' 40,540' N;76' 44' 49,924' W;RIO QUITO
5222;Polygon;2014;Mineria;4,72846;Ninguna;5' 34' 0,592' N;76' 43' 48,980' W;RIO QUITO
4858;Polygon;2018;Mineria;4,79033;Ninguna;5' 26' 5,702' N;76' 42' 11,114' W;RIO QUITO
5244;Polygon;2014;Mineria;4,79964;Ninguna;5' 32' 2,129' N;76' 45' 57,798' W;RIO QUITO
5292;Polygon;2014;Mineria;4,85939;Ninguna;5' 29' 33,899' N;76' 43' 40,421' W;RIO QUITO
